source,mid,mis,tweet_id,label,auto
keywords,927,US Education Secretary Betsy DeVos said children are stoppers of coronavirus.,1286419818275471360,against,False
fact_check_url,927,US Education Secretary Betsy DeVos said children are stoppers of coronavirus.,1289109653876551682,against,True
fact_check_url,927,US Education Secretary Betsy DeVos said children are stoppers of coronavirus.,1287025936978731008,against,True
keywords,927,US Education Secretary Betsy DeVos said children are stoppers of coronavirus.,1286249683552092162,against,False
keywords,927,US Education Secretary Betsy DeVos said children are stoppers of coronavirus.,1286821215676571650,favor,False
fact_check_url,927,US Education Secretary Betsy DeVos said children are stoppers of coronavirus.,1286457356776161281,against,True
keywords,928,Video says face masks are ineffective in mitigating transmission of COVID-19 and are harmful to the wearer.,1294700688514199552,favor,False
fact_check_url,928,Video says face masks are ineffective in mitigating transmission of COVID-19 and are harmful to the wearer.,1294356460386816000,against,True
fact_check_url,928,Video says face masks are ineffective in mitigating transmission of COVID-19 and are harmful to the wearer.,1287137055320014849,against,True
news_url,928,Video says face masks are ineffective in mitigating transmission of COVID-19 and are harmful to the wearer.,1283968361177640960,favor,False
keywords,928,Video says face masks are ineffective in mitigating transmission of COVID-19 and are harmful to the wearer.,1235114250378416128,favor,False
fact_check_url,928,Video says face masks are ineffective in mitigating transmission of COVID-19 and are harmful to the wearer.,1316696309794058242,against,True
keywords,928,Video says face masks are ineffective in mitigating transmission of COVID-19 and are harmful to the wearer.,1234910135819980800,favor,False
fact_check_url,928,Video says face masks are ineffective in mitigating transmission of COVID-19 and are harmful to the wearer.,1319400852663173120,against,True
news_url,928,Video says face masks are ineffective in mitigating transmission of COVID-19 and are harmful to the wearer.,1283962116450516992,favor,False
fact_check_url,928,Video says face masks are ineffective in mitigating transmission of COVID-19 and are harmful to the wearer.,1294796864408223745,against,True
keywords,928,Video says face masks are ineffective in mitigating transmission of COVID-19 and are harmful to the wearer.,1282448619266813960,favor,False
fact_check_url,928,Video says face masks are ineffective in mitigating transmission of COVID-19 and are harmful to the wearer.,1320427785438023688,against,True
keywords,928,Video says face masks are ineffective in mitigating transmission of COVID-19 and are harmful to the wearer.,1318551795451322368,against,False
news_url,928,Video says face masks are ineffective in mitigating transmission of COVID-19 and are harmful to the wearer.,1283641499411009536,favor,False
keywords,928,Video says face masks are ineffective in mitigating transmission of COVID-19 and are harmful to the wearer.,1238309297580158976,favor,False
news_url,928,Video says face masks are ineffective in mitigating transmission of COVID-19 and are harmful to the wearer.,1284109884695486464,favor,False
fact_check_url,931,Secretary of Education Betsy DeVos said only 0.02% of children are likely to die when they go back to school during the pandemic.,1283556571855958016,against,True
fact_check_url,931,Secretary of Education Betsy DeVos said only 0.02% of children are likely to die when they go back to school during the pandemic.,1284525424576475137,against,True
keywords,931,Secretary of Education Betsy DeVos said only 0.02% of children are likely to die when they go back to school during the pandemic.,1282632004060626950,favor,False
news_url,931,Secretary of Education Betsy DeVos said only 0.02% of children are likely to die when they go back to school during the pandemic.,1282833217570181124,against,False
news_url,931,Secretary of Education Betsy DeVos said only 0.02% of children are likely to die when they go back to school during the pandemic.,1282637313831579650,favor,False
keywords,931,Secretary of Education Betsy DeVos said only 0.02% of children are likely to die when they go back to school during the pandemic.,1284485637647802369,favor,False
keywords,931,Secretary of Education Betsy DeVos said only 0.02% of children are likely to die when they go back to school during the pandemic.,1282460397963030533,favor,False
keywords,931,Secretary of Education Betsy DeVos said only 0.02% of children are likely to die when they go back to school during the pandemic.,832237496109039616,favor,False
news_url,931,Secretary of Education Betsy DeVos said only 0.02% of children are likely to die when they go back to school during the pandemic.,1282635528874188800,favor,False
keywords,931,Secretary of Education Betsy DeVos said only 0.02% of children are likely to die when they go back to school during the pandemic.,1283123724506390528,favor,False
news_url,931,Secretary of Education Betsy DeVos said only 0.02% of children are likely to die when they go back to school during the pandemic.,1282476817228509187,favor,False
keywords,931,Secretary of Education Betsy DeVos said only 0.02% of children are likely to die when they go back to school during the pandemic.,1283752240851886081,favor,False
fact_check_url,931,Secretary of Education Betsy DeVos said only 0.02% of children are likely to die when they go back to school during the pandemic.,1283527351394082824,against,True
fact_check_url,931,Secretary of Education Betsy DeVos said only 0.02% of children are likely to die when they go back to school during the pandemic.,1290544170948468736,against,True
news_url,931,Secretary of Education Betsy DeVos said only 0.02% of children are likely to die when they go back to school during the pandemic.,1282402691717591041,favor,False
news_url,931,Secretary of Education Betsy DeVos said only 0.02% of children are likely to die when they go back to school during the pandemic.,1282564348372606977,favor,False
fact_check_url,931,Secretary of Education Betsy DeVos said only 0.02% of children are likely to die when they go back to school during the pandemic.,1283953356365377536,against,True
fact_check_url,931,Secretary of Education Betsy DeVos said only 0.02% of children are likely to die when they go back to school during the pandemic.,1283536940294438915,against,True
keywords,931,Secretary of Education Betsy DeVos said only 0.02% of children are likely to die when they go back to school during the pandemic.,1283084830360522754,favor,False
fact_check_url,931,Secretary of Education Betsy DeVos said only 0.02% of children are likely to die when they go back to school during the pandemic.,1285282021431037952,against,True
fact_check_url,940,Face masks don’t protect against covid19 and other viruses.,1300837516216541186,against,True
keywords,940,Face masks don’t protect against covid19 and other viruses.,1234841029188124672,against,False
keywords,940,Face masks don’t protect against covid19 and other viruses.,1244189989383983104,against,False
fact_check_url,940,Face masks don’t protect against covid19 and other viruses.,1281603926085849094,against,True
fact_check_url,940,Face masks don’t protect against covid19 and other viruses.,1338208246750842880,against,True
keywords,940,Face masks don’t protect against covid19 and other viruses.,1246427189010104322,neither,False
keywords,940,Face masks don’t protect against covid19 and other viruses.,1295384078070370305,against,False
keywords,940,Face masks don’t protect against covid19 and other viruses.,1243828655341678594,against,False
keywords,940,Face masks don’t protect against covid19 and other viruses.,1246101701033111558,against,False
keywords,940,Face masks don’t protect against covid19 and other viruses.,1236425766835011585,favor,False
keywords,940,Face masks don’t protect against covid19 and other viruses.,1329219292315996160,favor,False
keywords,940,Face masks don’t protect against covid19 and other viruses.,1281094435300917248,favor,False
keywords,940,Face masks don’t protect against covid19 and other viruses.,1282169429254524929,neither,False
keywords,940,Face masks don’t protect against covid19 and other viruses.,1283802952831053827,favor,False
